,time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
242,1970-02-03T10:29:23.950Z,36.1298333,-117.68033329999999,6.0,3.2,ml,8.0,164.0,0.7953,0.54,ci,ci3324932,2016-01-29T01:14:00.220Z,"26km ENE of Coso Junction, CA",earthquake,1.62,31.61,0.081,8.0,reviewed,ci,ci
243,1970-02-03T05:52:02.870Z,46.4198333,-119.3085,12.542,1.4,md,4.0,147.0,0.1775,0.07,uw,uw10836073,2016-07-24T23:40:16.340Z,"13 km NNE of West Richland, Washington",earthquake,0.941,15.48,0.11,0.0,reviewed,uw,uw
244,1970-02-03T02:51:46.690Z,19.3028333,-155.247,7.632000000000001,1.97,ml,15.0,208.0,,0.12,hv,hv19700309,2020-03-31T19:48:18.840Z,"15 km S of Volcano, Hawaii",earthquake,0.97,1.72,,1.0,reviewed,hv,hv
245,1970-02-03T02:42:43.320Z,19.357,-155.102,3.3160000000000003,,,13.0,210.0,,0.15,hv,hv19700308,2020-03-31T19:48:18.700Z,"12 km SSE of Fern Forest, Hawaii",earthquake,1.87,5.59,,,reviewed,hv,hv
246,1970-02-02T20:14:44.170Z,19.3961667,-155.2851667,9.556000000000001,,,7.0,137.0,,0.09,hv,hv19700307,2020-03-31T19:48:18.570Z,"7 km SW of Volcano, Hawaii",earthquake,3.1,4.77,,,reviewed,hv,hv
247,1970-02-02T18:05:48.000Z,43.031000000000006,147.763,25.9,5.8,mw,,,,,iscgem,iscgem798753,2015-05-13T18:53:03.000Z,"119 km SE of Shikotan, Russia",earthquake,,,,,automatic,iscgem,iscgem
248,1970-02-02T17:49:52.000Z,43.321000000000005,147.489,29.7,6.0,mw,,,,,iscgem,iscgem798752,2015-05-13T18:53:03.000Z,"81 km SE of Shikotan, Russia",earthquake,,,,,automatic,iscgem,iscgem
249,1970-02-02T17:22:07.000Z,43.148999999999994,147.667,30.8,5.7,mw,,,,,iscgem,iscgem798750,2015-05-13T18:53:03.000Z,"105 km SE of Shikotan, Russia",earthquake,,,,,automatic,iscgem,iscgem
250,1970-02-02T16:28:49.490Z,19.275833300000002,-155.3895,0.5870000000000001,,,15.0,162.0,,0.19,hv,hv19700306,2020-03-31T19:48:18.420Z,"12 km NE of P?hala, Hawaii",earthquake,0.74,1.37,,,reviewed,hv,hv
251,1970-02-02T07:12:09.050Z,19.8816667,-155.3268333,16.509,2.4,ml,12.0,288.0,,0.11,hv,hv19700305,2020-03-31T19:48:18.270Z,"14 km SW of Laup?hoehoe, Hawaii",earthquake,1.29,3.81,,1.0,reviewed,hv,hv
252,1970-02-02T06:08:43.940Z,34.0085,-116.8005,6.0,2.85,ml,7.0,119.0,0.4779,0.64,ci,ci3324928,2016-01-29T01:13:59.640Z,"10km N of Cabazon, CA",earthquake,1.65,31.61,0.20600000000000002,5.0,reviewed,ci,ci
253,1970-02-02T04:26:06.180Z,19.4456667,-155.438,1.26,1.95,ml,12.0,162.0,,0.09,hv,hv19700304,2020-03-31T19:48:18.130Z,"21 km W of Volcano, Hawaii",earthquake,0.64,0.96,,1.0,reviewed,hv,hv
254,1970-02-01T21:19:45.980Z,36.4503333,-120.9945,6.0,3.18,mh,8.0,172.0,,0.57,ci,ci3324927,2016-01-29T01:33:55.460Z,"27km ENE of Greenfield, CA",earthquake,3.74,31.61,0.145,7.0,reviewed,ci,ci
255,1970-02-01T17:51:50.610Z,46.4273333,-119.286,5.0169999999999995,1.6,md,5.0,113.0,0.1606,0.15,uw,uw10836068,2016-07-24T23:40:16.130Z,"14 km NNE of West Richland, Washington",earthquake,1.321,41.46,0.21,0.0,reviewed,uw,uw
256,1970-02-01T13:06:17.860Z,19.3701667,-155.0096667,9.092,2.16,ml,15.0,235.0,,0.14,hv,hv19700303,2020-03-31T19:48:17.980Z,"14 km SW of Leilani Estates, Hawaii",earthquake,1.2,3.39,0.01,1.0,reviewed,hv,hv
257,1970-02-01T11:55:00.650Z,19.3723333,-155.4638333,9.877,,,9.0,244.0,,0.1,hv,hv19700302,2020-03-31T19:48:17.840Z,"18 km N of P?hala, Hawaii",earthquake,1.23,2.36,,,reviewed,hv,hv
258,1970-02-01T06:44:16.850Z,19.4566667,-155.4465,7.64,2.82,ml,19.0,77.0,,0.12,hv,hv19700301,2020-03-31T16:16:40.340Z,"22 km W of Volcano, Hawaii",earthquake,0.54,1.31,0.06,0.0,reviewed,hv,hv
259,1970-02-01T06:10:20.930Z,19.4458333,-155.2391667,28.381,2.03,ml,12.0,111.0,,0.11,hv,hv19700300,2020-03-31T16:16:40.200Z,"0 km WNW of Volcano, Hawaii",earthquake,0.99,1.43,,0.0,reviewed,hv,hv
260,1970-02-01T04:07:37.530Z,19.4556667,-155.563,20.278,2.48,ml,13.0,183.0,,0.14,hv,hv19700299,2020-03-31T16:16:40.060Z,"29 km NNW of P?hala, Hawaii",earthquake,1.42,4.02,,0.0,reviewed,hv,hv
261,1970-02-01T00:44:54.220Z,19.3828333,-155.4631667,8.283,2.98,ml,17.0,104.0,,0.13,hv,hv19700298,2020-03-31T16:16:39.910Z,"19 km N of P?hala, Hawaii",earthquake,0.7,0.99,0.02,0.0,reviewed,hv,hv
262,1970-01-31T18:10:43.050Z,34.0776667,-116.84433329999999,6.0,2.78,ml,9.0,173.0,0.449,0.55,ci,ci3324926,2016-01-29T01:19:03.610Z,"17km N of Banning, CA",earthquake,1.47,31.61,0.052000000000000005,6.0,reviewed,ci,ci
263,1970-01-31T11:22:17.430Z,46.4296667,-119.25133329999998,6.522,1.6,md,5.0,126.0,0.1368,0.31,uw,uw10836063,2016-07-24T23:40:15.900Z,"16 km N of Richland, Washington",earthquake,1.1540000000000001,1.45,0.23,0.0,reviewed,uw,uw
264,1970-01-31T05:51:48.770Z,19.3511667,-155.14366669999998,6.871,2.55,ml,15.0,204.0,,0.12,hv,hv19700297,2020-03-31T16:16:39.760Z,"12 km S of Fern Forest, Hawaii",earthquake,0.99,1.35,0.07,1.0,reviewed,hv,hv
265,1970-01-31T05:03:02.250Z,19.3745,-155.4425,7.492999999999999,2.3,ml,16.0,152.0,,0.08,hv,hv19700296,2020-03-31T16:16:39.620Z,"19 km NNE of P?hala, Hawaii",earthquake,0.83,1.79,0.02,1.0,reviewed,hv,hv
266,1970-01-31T04:14:52.490Z,34.0815,-116.84283329999998,6.0,2.59,ml,8.0,173.0,0.4509,0.43,ci,ci3324925,2016-01-29T01:08:54.130Z,"18km N of Banning, CA",earthquake,1.17,31.61,0.128,5.0,reviewed,ci,ci
267,1970-01-31T01:22:12.850Z,36.035166700000005,-118.08166670000001,6.0,2.72,mh,6.0,124.0,0.4499,0.47,ci,ci3324924,2016-01-29T01:08:53.660Z,"12km W of Coso Junction, CA",earthquake,1.17,31.61,0.053,10.0,reviewed,ci,ci
0,1970-02-27T23:41:29.600Z,34.6016667,-117.0861667,0.01,2.56,ml,10.0,153.0,0.6522,0.56,ci,ci3324352,2016-04-02T19:58:14.050Z,"14km NE of Apple Valley, CA",quarry blast,1.81,31.61,0.20600000000000002,5.0,reviewed,ci,ci
1,1970-02-27T22:14:08.670Z,19.4093333,-155.3906667,10.21,2.03,ml,9.0,175.0,,0.05,hv,hv19700605,2020-03-31T19:32:54.550Z,"16 km WSW of Volcano, Hawaii",earthquake,0.85,1.61,,0.0,reviewed,hv,hv
2,1970-02-27T22:06:26.830Z,19.4066667,-155.3846667,11.003,2.58,ml,16.0,62.0,,0.06,hv,hv19700604,2020-03-31T19:32:54.410Z,"16 km WSW of Volcano, Hawaii",earthquake,0.64,1.06,,0.0,reviewed,hv,hv
3,1970-02-27T21:06:37.050Z,19.3888333,-155.22183330000001,28.766,2.7,ml,21.0,70.0,,0.1,hv,hv19700603,2020-03-31T19:32:54.260Z,"6 km SSE of Volcano, Hawaii",earthquake,0.62,1.0,0.28,1.0,reviewed,hv,hv
4,1970-02-27T18:21:28.400Z,19.4453333,-155.24966669999998,30.011,1.58,ml,17.0,110.0,,0.1,hv,hv19700602,2020-03-31T19:32:54.120Z,"1 km W of Volcano, Hawaii",earthquake,0.88,1.21,,1.0,reviewed,hv,hv
5,1970-02-27T17:45:35.970Z,19.781,-155.5068333,0.32299999999999995,,,9.0,291.0,,0.05,hv,hv19700601,2020-03-31T19:32:53.980Z,"31 km SSE of Waimea, Hawaii",earthquake,8.8,7.16,,,reviewed,hv,hv
6,1970-02-27T13:42:59.700Z,19.3498333,-155.4293333,9.217,2.16,ml,17.0,129.0,,0.06,hv,hv19700600,2020-03-31T19:32:53.850Z,"17 km NNE of P?hala, Hawaii",earthquake,0.73,0.93,,0.0,reviewed,hv,hv
7,1970-02-27T12:27:36.600Z,19.4408333,-155.2483333,30.934,,,17.0,94.0,,0.1,hv,hv19700599,2020-03-31T19:32:53.680Z,"1 km W of Volcano, Hawaii",earthquake,0.91,1.11,,,reviewed,hv,hv
8,1970-02-27T11:01:53.100Z,19.4781667,-156.0241667,12.982000000000001,2.31,ml,16.0,300.0,,0.23,hv,hv19700598,2020-03-31T19:32:53.220Z,"10 km W of Captain Cook, Hawaii",earthquake,2.67,1.23,,1.0,reviewed,hv,hv
9,1970-02-27T10:47:53.000Z,-8.012,119.726,175.6,5.7,mw,,,,,iscgem,iscgem799492,2015-05-13T18:53:03.000Z,"56 km NNW of Labuan Bajo, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
10,1970-02-27T08:21:08.700Z,32.221166700000005,-115.691,6.0,3.58,ml,4.0,275.0,1.103,0.61,ci,ci3324637,2016-01-29T01:29:05.200Z,"41km SSW of Progreso, B.C., MX",earthquake,7.2,31.61,0.16,4.0,reviewed,ci,ci
11,1970-02-27T07:07:59.000Z,50.144,-179.78799999999998,10.0,6.1,mw,,,,,iscgem,iscgem799476,2019-05-20T00:29:30.753Z,"293 km SW of Adak, Alaska",earthquake,,,,,automatic,iscgem,iscgem
12,1970-02-27T06:00:46.970Z,33.7183333,-117.9475,6.0,2.28,ml,4.0,222.0,0.4676,0.22,ci,ci3324635,2016-01-29T01:29:04.650Z,"1km NNE of Fountain Valley, CA",earthquake,1.47,31.61,0.068,5.0,reviewed,ci,ci
13,1970-02-27T04:01:31.900Z,36.601,-121.20733329999999,6.0,3.17,ml,10.0,158.0,,0.5,ci,ci3324634,2016-01-29T01:43:25.280Z,"22km NNE of Soledad, CA",earthquake,3.34,31.61,0.037000000000000005,6.0,reviewed,ci,ci
14,1970-02-26T23:29:05.000Z,43.473,147.547,26.2,6.1,mw,,,,,iscgem,iscgem799455,2015-05-13T18:53:03.000Z,"75 km ESE of Shikotan, Russia",earthquake,,,,,automatic,iscgem,iscgem
15,1970-02-26T23:05:59.000Z,43.43899999999999,147.52100000000002,21.0,5.9,mw,,,,,iscgem,iscgem799452,2015-05-13T18:53:03.000Z,"75 km ESE of Shikotan, Russia",earthquake,,,,,automatic,iscgem,iscgem
16,1970-02-26T19:33:07.950Z,19.3241667,-155.2065,7.682,,,14.0,226.0,,0.1,hv,hv19700597,2020-03-31T19:32:53.060Z,"13 km SSE of Volcano, Hawaii",earthquake,1.46,0.72,,,reviewed,hv,hv
17,1970-02-26T18:47:27.820Z,19.366,-155.22883330000002,7.632000000000001,2.78,ml,20.0,133.0,,0.14,hv,hv19700596,2020-03-31T19:32:52.920Z,"8 km S of Volcano, Hawaii",earthquake,0.61,0.65,0.18,1.0,reviewed,hv,hv
18,1970-02-26T18:20:44.380Z,46.407,-119.03733329999999,3.7430000000000003,1.4,md,3.0,242.0,0.059820000000000005,0.07,uw,uw10836213,2016-07-24T23:40:22.920Z,"18 km S of Mesa, Washington",earthquake,0.609,0.98,0.17,0.0,reviewed,uw,uw
19,1970-02-26T17:41:36.740Z,19.3315,-155.1325,6.942,,,11.0,223.0,,0.07,hv,hv19700595,2020-03-31T19:32:52.780Z,"14 km S of Fern Forest, Hawaii",earthquake,2.75,1.03,,,reviewed,hv,hv
20,1970-02-26T16:27:48.930Z,33.724166700000005,-117.9055,6.0,2.26,ml,6.0,219.0,0.4774,0.44,ci,ci3324348,2016-01-29T01:33:56.500Z,"3km SW of Santa Ana, CA",earthquake,2.33,31.61,0.03,5.0,reviewed,ci,ci
21,1970-02-26T15:50:08.000Z,13.567,120.46600000000001,35.0,5.8,mw,,,,,iscgem,iscgem799446,2020-07-10T00:25:42.157Z,"13 km NNE of Harrison, Philippines",earthquake,,,,,automatic,iscgem,iscgem
22,1970-02-26T15:30:00.160Z,37.1163333,-116.06133329999999,0.4,4.71,ml,13.0,286.0,1.794,1.45,ci,ci3324347,2016-01-29T01:29:04.090Z,"66km ENE of Beatty, NV",nuclear explosion,99.0,31.61,0.237,10.0,reviewed,ci,ci
23,1970-02-26T14:59:37.780Z,33.722666700000005,-117.9645,6.0,2.14,ml,5.0,228.0,0.4581,0.33,ci,ci3324346,2016-01-29T01:19:05.090Z,"2km NNW of Fountain Valley, CA",earthquake,1.93,31.61,0.09300000000000001,4.0,reviewed,ci,ci
24,1970-02-26T13:33:54.610Z,19.4366667,-155.2548333,32.091,2.32,ml,18.0,92.0,,0.07,hv,hv19700594,2020-03-31T19:32:52.640Z,"2 km WSW of Volcano, Hawaii",earthquake,0.9,0.88,,1.0,reviewed,hv,hv
25,1970-02-26T10:23:20.580Z,19.348833300000003,-155.2738333,31.662,,,19.0,135.0,,0.05,hv,hv19700593,2020-03-31T19:32:52.450Z,"11 km SSW of Volcano, Hawaii",earthquake,0.92,0.79,,,reviewed,hv,hv
26,1970-02-26T02:28:27.740Z,19.3136667,-155.2573333,6.362,1.92,ml,14.0,197.0,,0.08,hv,hv19700592,2020-03-31T19:32:52.300Z,"14 km S of Volcano, Hawaii",earthquake,0.91,1.29,,1.0,reviewed,hv,hv
27,1970-02-25T14:28:38.750Z,37.036666700000005,-115.99966670000002,0.4,4.68,ml,16.0,254.0,1.7730000000000001,1.85,ci,ci3324345,2016-01-29T01:14:02.420Z,"68km ENE of Beatty, NV",nuclear explosion,99.0,31.61,0.182,10.0,reviewed,ci,ci
28,1970-02-25T10:20:59.000Z,24.125999999999998,122.25299999999999,30.0,6.1,mw,,,,,iscgem,iscgem799415,2020-07-10T00:25:28.257Z,"68 km ENE of Hualien City, Taiwan",earthquake,,,,,automatic,iscgem,iscgem
29,1970-02-25T06:02:12.240Z,46.3865,-119.02566670000002,1.8419999999999999,1.1,md,4.0,249.0,0.08176,0.25,uw,uw10836208,2016-07-24T23:40:22.710Z,"17 km NNE of Pasco, Washington",earthquake,1.89,6.52,0.26,0.0,reviewed,uw,uw
30,1970-02-25T00:52:18.900Z,33.9555,-116.708,6.0,2.97,ml,6.0,181.0,0.556,0.39,ci,ci3324344,2016-01-29T01:08:56.710Z,"8km ENE of Cabazon, CA",earthquake,1.27,31.61,0.016,3.0,reviewed,ci,ci
31,1970-02-24T21:33:15.320Z,19.363166699999997,-155.066,2.8960000000000004,2.37,ml,15.0,217.0,,0.13,hv,hv19700591,2020-03-31T19:50:49.980Z,"13 km SSE of Fern Forest, Hawaii",earthquake,1.25,5.09,,0.0,reviewed,hv,hv
32,1970-02-24T14:04:57.490Z,19.371,-155.39966669999998,8.357000000000001,2.26,ml,16.0,114.0,,0.15,hv,hv19700590,2020-03-31T19:50:49.830Z,"19 km WSW of Volcano, Hawaii",earthquake,0.64,1.63,,1.0,reviewed,hv,hv
33,1970-02-24T08:23:19.980Z,19.9491667,-155.6408333,-0.897,2.63,ml,14.0,162.0,,0.29,hv,hv19700589,2020-03-31T19:50:49.690Z,"Island of Hawaii, Hawaii",earthquake,3.55,0.63,,1.0,reviewed,hv,hv
34,1970-02-24T08:05:45.000Z,59.51,-143.636,15.0,5.8,mw,,,,,iscgem,iscgem799398,2019-05-20T00:27:31.027Z,"165 km SE of Cordova, Alaska",earthquake,,,,,automatic,iscgem,iscgem
35,1970-02-24T02:08:41.990Z,19.435,-154.8123333,7.474,3.35,ml,14.0,300.0,,0.15,hv,hv19700588,2020-03-31T19:50:49.550Z,"11 km ESE of Leilani Estates, Hawaii",earthquake,1.18,1.58,0.03,2.0,reviewed,hv,hv
36,1970-02-24T02:07:35.000Z,30.607,103.20299999999999,15.0,5.6,mw,,,,,iscgem,iscgem799389,2020-07-10T00:25:15.576Z,"32 km NW of Linqiong, China",earthquake,,,,,automatic,iscgem,iscgem
37,1970-02-24T00:33:50.800Z,19.3953333,-155.28666669999998,15.020999999999999,2.47,ml,17.0,56.0,,0.09,hv,hv19700587,2020-03-31T19:50:49.410Z,"7 km SW of Volcano, Hawaii",earthquake,0.8,0.54,,1.0,reviewed,hv,hv
38,1970-02-23T15:33:18.060Z,19.3335,-155.15116669999998,7.3020000000000005,,,15.0,208.0,,0.12,hv,hv19700586,2020-03-31T19:50:49.270Z,"14 km S of Fern Forest, Hawaii",earthquake,1.57,1.02,,,reviewed,hv,hv
39,1970-02-23T14:51:37.170Z,19.523166699999997,-154.9456667,5.622000000000001,2.33,ml,11.0,274.0,,0.09,hv,hv19700585,2020-03-31T19:50:49.140Z,"3 km N of P?hoa, Hawaii",earthquake,4.29,1.85,0.08,1.0,reviewed,hv,hv
40,1970-02-23T13:21:43.790Z,19.3726667,-155.431,9.273,,,9.0,144.0,,0.06,hv,hv19700584,2020-03-31T19:50:49.010Z,"19 km NNE of P?hala, Hawaii",earthquake,0.95,2.59,,,reviewed,hv,hv
41,1970-02-23T13:02:18.960Z,19.8545,-155.8345,14.357000000000001,3.36,ml,18.0,209.0,,0.11,hv,hv19700583,2020-03-31T19:50:48.870Z,"10 km SSW of Waikoloa, Hawaii",earthquake,1.5,14.07,0.25,2.0,reviewed,hv,hv
42,1970-02-23T11:33:45.200Z,19.332,-155.4186667,10.176,,,9.0,228.0,,0.05,hv,hv19700582,2020-03-31T19:50:48.740Z,"15 km NNE of P?hala, Hawaii",earthquake,1.58,0.91,,,reviewed,hv,hv
43,1970-02-23T11:22:28.000Z,27.771,54.54,25.0,5.8,mw,,,,,iscgem,iscgem799367,2020-07-10T00:25:00.559Z,"41 km ENE of Ger?sh, Iran",earthquake,,,,,automatic,iscgem,iscgem
44,1970-02-23T07:52:17.080Z,34.7466667,-121.40316670000001,6.0,3.55,ml,15.0,248.0,,0.44,ci,ci3324343,2016-01-29T01:08:56.150Z,"78km SW of Avila Beach, CA",earthquake,3.17,31.61,0.08,8.0,reviewed,ci,ci
45,1970-02-23T03:31:14.100Z,19.4936667,-155.39583330000002,7.99,1.86,ml,12.0,103.0,,0.09,hv,hv19700581,2020-03-31T19:50:48.600Z,"17 km WNW of Volcano, Hawaii",earthquake,0.82,1.39,,0.0,reviewed,hv,hv
46,1970-02-23T03:25:46.340Z,19.1758333,-155.7596667,5.349,,,7.0,318.0,,0.12,hv,hv19700580,2020-03-31T19:50:48.470Z,"11 km N of Hawaiian Ocean View, Hawaii",earthquake,11.27,11.48,,,reviewed,hv,hv
47,1970-02-23T02:00:26.770Z,19.4006667,-155.4891667,5.356,,,8.0,109.0,,0.04,hv,hv19700579,2020-03-31T19:50:48.340Z,"21 km N of P?hala, Hawaii",earthquake,0.69,4.27,,,reviewed,hv,hv
48,1970-02-23T00:50:21.740Z,19.3385,-155.3258333,1.3119999999999998,,,7.0,165.0,,0.1,hv,hv19700578,2020-03-31T19:50:48.210Z,"15 km SW of Volcano, Hawaii",earthquake,0.74,1.77,,,reviewed,hv,hv
49,1970-02-22T22:25:41.500Z,19.066833300000003,-155.1108333,42.931999999999995,2.6,ml,16.0,271.0,,0.07,hv,hv19700577,2020-03-31T19:50:48.070Z,"41 km ESE of P?hala, Hawaii",earthquake,4.32,2.72,0.07,1.0,reviewed,hv,hv
50,1970-02-22T22:01:44.920Z,19.4255,-155.47799999999998,-0.735,2.0,ml,12.0,105.0,,0.07,hv,hv19700576,2020-03-31T19:50:47.940Z,"24 km N of P?hala, Hawaii",earthquake,0.54,0.97,0.02,1.0,reviewed,hv,hv
51,1970-02-22T21:58:41.770Z,19.274,-155.5368333,35.576,,,11.0,174.0,,0.1,hv,hv19700575,2020-03-31T19:50:47.800Z,"9 km NW of P?hala, Hawaii",earthquake,2.99,10.32,,,reviewed,hv,hv
52,1970-02-22T21:53:06.600Z,19.2635,-155.115,0.653,1.64,ml,12.0,290.0,,0.13,hv,hv19700574,2020-03-31T19:50:47.670Z,"22 km S of Fern Forest, Hawaii",earthquake,5.69,1.49,,0.0,reviewed,hv,hv
53,1970-02-22T21:09:24.460Z,19.334166699999997,-155.4293333,8.202,,,9.0,153.0,,0.09,hv,hv19700573,2020-03-31T19:50:47.530Z,"15 km NNE of P?hala, Hawaii",earthquake,0.7,0.95,,,reviewed,hv,hv
54,1970-02-22T19:47:24.000Z,19.292,-154.97,6.037000000000001,1.63,ml,12.0,291.0,,0.08,hv,hv19700572,2020-03-31T19:50:47.400Z,"20 km SSW of Leilani Estates, Hawaii",earthquake,1.31,1.1,,1.0,reviewed,hv,hv
55,1970-02-22T19:38:03.000Z,19.1665,-155.2533333,17.422,,,10.0,301.0,,0.05,hv,hv19700571,2020-03-31T19:50:47.260Z,"24 km E of P?hala, Hawaii",earthquake,7.27,3.64,,,reviewed,hv,hv
56,1970-02-22T19:37:32.650Z,19.3675,-155.488,3.782,,,9.0,192.0,,0.07,hv,hv19700570,2020-03-31T19:50:47.130Z,"18 km N of P?hala, Hawaii",earthquake,0.95,11.97,,,reviewed,hv,hv
57,1970-02-22T13:09:55.010Z,19.5081667,-154.96933330000002,5.897,2.14,ml,15.0,259.0,,0.13,hv,hv19700569,2020-03-31T19:50:46.990Z,"3 km WNW of P?hoa, Hawaii",earthquake,3.63,1.62,0.17,0.0,reviewed,hv,hv
58,1970-02-22T11:48:19.360Z,19.5041667,-154.8678333,10.86,2.87,ml,11.0,291.0,,0.14,hv,hv19700568,2020-03-31T19:50:46.840Z,"4 km E of Nanawale Estates, Hawaii",earthquake,9.0,1.97,0.05,1.0,reviewed,hv,hv
59,1970-02-22T11:34:09.890Z,33.222666700000005,-115.96666670000002,6.0,2.88,ml,4.0,155.0,0.7618,0.26,ci,ci3324342,2016-01-29T01:19:04.560Z,"8km S of Salton City, CA",earthquake,1.32,31.61,0.07,5.0,reviewed,ci,ci
60,1970-02-22T09:24:47.260Z,19.3935,-155.3691667,6.406000000000001,1.61,ml,9.0,133.0,,0.03,hv,hv19700567,2020-03-31T19:50:46.700Z,"15 km WSW of Volcano, Hawaii",earthquake,0.69,1.74,,1.0,reviewed,hv,hv
61,1970-02-22T04:10:27.380Z,19.460666699999997,-155.41733330000002,5.585,,,4.0,236.0,,0.07,hv,hv19700566,2020-03-31T19:50:46.580Z,"19 km W of Volcano, Hawaii",earthquake,4.65,12.66,,,reviewed,hv,hv
62,1970-02-22T04:05:18.710Z,19.3805,-154.84916669999998,3.017,,,8.0,303.0,,0.32,hv,hv19700565,2020-03-31T19:50:46.450Z,"12 km SE of Leilani Estates, Hawaii",earthquake,16.09,25.33,,,reviewed,hv,hv
63,1970-02-22T02:48:18.500Z,19.2661667,-155.3378333,8.062999999999999,,,12.0,215.0,,0.08,hv,hv19700564,2020-03-31T19:50:46.320Z,"16 km ENE of P?hala, Hawaii",earthquake,1.29,0.94,,,reviewed,hv,hv
64,1970-02-22T02:35:22.390Z,20.044166699999998,-155.3228333,5.928,2.85,ml,18.0,239.0,,0.1,hv,hv19700563,2020-03-31T19:50:46.180Z,"4 km E of Pa‘auilo, Hawaii",earthquake,1.7,0.95,0.16,0.0,reviewed,hv,hv
65,1970-02-22T02:11:10.840Z,20.1365,-155.8195,12.63,2.7,ml,19.0,161.0,,0.17,hv,hv19700562,2020-03-31T19:50:46.050Z,"10 km S of Kapaau, Hawaii",earthquake,1.8,1.35,0.1,2.0,reviewed,hv,hv
66,1970-02-22T00:45:25.290Z,46.8768333,-119.41333329999999,0.693,2.0,md,5.0,231.0,0.1418,0.05,uw,uw10836203,2016-07-24T23:40:22.490Z,"16 km E of Royal City, Washington",earthquake,0.42,0.94,0.13,0.0,reviewed,uw,uw
67,1970-02-22T00:21:39.810Z,19.324333300000003,-155.4511667,10.142000000000001,,,8.0,157.0,,0.04,hv,hv19700561,2020-03-31T19:50:45.910Z,"13 km NNE of P?hala, Hawaii",earthquake,1.42,1.5,,,reviewed,hv,hv
68,1970-02-22T00:03:51.410Z,19.3501667,-155.2173333,7.474,1.8,ml,14.0,177.0,,0.09,hv,hv19700560,2020-03-31T19:50:45.780Z,"10 km S of Volcano, Hawaii",earthquake,0.79,1.06,,1.0,reviewed,hv,hv
69,1970-02-21T23:04:54.600Z,19.307000000000002,-155.10166669999998,5.803999999999999,,,11.0,238.0,,0.09,hv,hv19700559,2020-03-31T19:50:45.650Z,"17 km SSE of Fern Forest, Hawaii",earthquake,2.2,3.37,,,reviewed,hv,hv
70,1970-02-21T22:27:48.710Z,19.3406667,-155.2175,9.432,,,7.0,195.0,,0.05,hv,hv19700558,2020-03-31T19:50:45.520Z,"11 km S of Volcano, Hawaii",earthquake,2.2,1.27,,,reviewed,hv,hv
71,1970-02-21T21:55:28.830Z,19.4405,-155.4653333,6.652,1.63,ml,10.0,174.0,,0.05,hv,hv19700557,2020-03-31T19:50:45.390Z,"24 km W of Volcano, Hawaii",earthquake,0.86,2.48,,1.0,reviewed,hv,hv
72,1970-02-21T21:12:25.320Z,35.0026667,-116.82383329999999,6.0,2.76,ml,10.0,174.0,0.2988,0.7,ci,ci3324326,2016-01-29T01:33:56.000Z,"22km ENE of Barstow, CA",earthquake,2.36,31.61,0.067,5.0,reviewed,ci,ci
73,1970-02-21T18:21:59.710Z,19.156,-155.62916669999998,7.279,,,10.0,305.0,,0.1,hv,hv19700556,2020-03-31T19:50:45.260Z,"9 km N of Wai‘?hinu, Hawaii",earthquake,3.24,0.89,,,reviewed,hv,hv
74,1970-02-21T16:52:02.000Z,-8.734,124.06200000000001,85.0,5.7,mw,,,,,iscgem,iscgem799295,2020-07-10T00:24:49.143Z,"62 km NW of Pante Makasar, Timor Leste",earthquake,,,,,automatic,iscgem,iscgem
75,1970-02-21T13:05:31.880Z,46.8775,-119.41116670000001,-0.271,1.6,md,7.0,142.0,0.1433,0.06,uw,uw10836198,2016-07-24T23:40:21.820Z,"16 km E of Royal City, Washington",earthquake,0.022000000000000002,0.03,0.28,0.0,reviewed,uw,uw
76,1970-02-21T12:32:19.500Z,46.881666700000004,-119.396,5.099,1.8,md,6.0,236.0,0.1541,0.41,uw,uw10836193,2016-07-24T23:40:21.600Z,"17 km WNW of Othello, Washington",earthquake,3.633,1.74,0.22,0.0,reviewed,uw,uw
77,1970-02-21T12:32:09.960Z,46.8706667,-119.40816670000001,2.209,1.4,md,4.0,228.0,0.1449,0.02,uw,uw10836188,2016-07-24T23:40:21.380Z,"17 km ESE of Royal City, Washington",earthquake,0.188,0.86,0.13,0.0,reviewed,uw,uw
78,1970-02-21T12:28:13.040Z,46.88,-119.40866670000001,-0.24100000000000002,1.3,md,6.0,233.0,0.1453,0.05,uw,uw10836183,2016-07-24T23:40:21.160Z,"17 km E of Royal City, Washington",earthquake,0.022000000000000002,0.02,0.27,0.0,reviewed,uw,uw
79,1970-02-21T10:42:24.540Z,19.362833300000002,-154.9635,0.823,2.6,ml,12.0,278.0,,0.12,hv,hv19700555,2020-03-31T19:50:45.120Z,"12 km SSW of Leilani Estates, Hawaii",earthquake,2.61,1.62,0.15,2.0,reviewed,hv,hv
80,1970-02-21T08:34:56.820Z,19.3436667,-155.4638333,10.364,,,10.0,139.0,,0.07,hv,hv19700554,2020-03-31T19:50:44.980Z,"15 km N of P?hala, Hawaii",earthquake,2.69,2.66,,,reviewed,hv,hv
